date,text,website,hotel
2017-06-28, The road is currently under construction so it was rather difficult getting to them But this should be corrected when they finish the road work and if you haven t a car probably won t notice   Accommodated all my requests needed fridge easy access room Room very pleasant has air conditioner which was great since it was so hot and humid Comfy bed fluffy towels pleasant staff who speak many languages Btw there is a very pleasant park right next store Most importantly within close walking distance to train station,Booking.com,Euston
2017-06-27, The room itself looks nothing like advertised in the pictures the lobby looks amazing but the rooms look like they haven t been renovated since the early 20th century very professionally done photos on the booking com website It was very loud in the hotel by that I mean the rooms were not at all soundproof you can hear people talking in the room next door and you can also hear every time they would close the door as it would end with a loud bang probably because of the door hinges Believe me I can sleep through anything and am not a light sleeper but this was loud The bathroom was terrible as it was hard to get warm water it was either scalding hot or freezing cold and the bathtub itself was clogged so you would be showering with scalding hot water while standing in freezing cold water   The staff was pleasant and helpful and the room service was decent ,Booking.com,Euston
2017-06-26, Told us our room was far from the lift but did not tell us there was a flight of stairs to negotiate with heavy cases was hard to get extra milk and tea bags also was very hard to contact them on the phone we stayed here 3 years ago and had a far better room this visit was very disappointing  Great location,Booking.com,Euston
2017-06-25, Beds were pretty hard and not very comfortable Contruction works were ongoing besides the hotel Very busy breakfast area and breakfast was not always filled up once empty   Very helpful staff Location is close to Euston railway and subway station 10 15 min walk to Camden ,Booking.com,Euston
2017-06-25,  Lovely comfortable bed plenty of pillows great tea and coffee making facilities lovely small Nespresso machine Nice small bathroom and lovely toiletries Friendly welcoming staff and quick check in procedure Great service lovely small single room fantastic choice at breakfast including ample tea and delicious pastries perfect for a weekend stay in London ,Booking.com,Euston
2017-06-22, Bar was a little disappointing Mistake made with lunch order cracked glass companions meal not served at same time as mine no apology   Reception staff lovely helpful ,Booking.com,Euston
2017-06-22, Breakfast would stay again but would eat breakfast elsewhere in future Everything self service Coffee machine too complicated to work many people gave up and didn t bother When eventually i asked a waitress how to work it she took ages getting it to work and then the coffee tasted awful when i did get it Food was average As i said before i would definitely stay again as overall was a pleasant experience   Great location Fantastic night s sleep comfy bed no noise soundproofed walls air conditioning kept the room at a constant temperature rather than getting too cold too blowy ,Booking.com,Euston
2017-06-21, The room was dingy and did not smell very fresh The air conditioner was noisy The mattress was hard Although clean and reasonably well appointed the bathroom was tiny   The response staff made to some problems with the room safe locked shut door card did not activate light switches They sorted these out immediately and professionally The brasserie menu was quite varied and the lighter meal I chose was good value ,Booking.com,Euston
2017-06-20,  The location was very central great for the conference I was attending Reception staff extremely friendly on arrival and departure Very comfortable bed ,Booking.com,Euston
2017-06-20, The shower and bathroom were a little cramped and my wife would have preferred a flexible shower head not a fixed one as we had in our shower We found the restaurant a little noisy and looking a bit 60 s I think it could do with a revamp   The bed was extremely comfortable and the pillows were good too The breakfast was very good ,Booking.com,Euston
2017-06-19, Nothing  The beds and bedding were very comfortable I had a very good nights sleep Excellent facilities very clean modern hotel I shall most certainly stay at the Thistle Euston again ,Booking.com,Euston
2017-06-19, The staff at the breakfast can genuinely be a little more friendly   Liked everything about it But not the first time being at the hotel I ve been there previously And as always it was very much worth it ,Booking.com,Euston
2017-06-18, Breakfast room is very small and does not accomodate customers The restaurant is in the basement and food is regular and does not match their posters Room is small for the price  It is close the Euston station Next time I may consider going to IBIS ,Booking.com,Euston
2017-06-18, There was nothing we didn t like but one comment would be to place tea and coffee making tray on the table instead of in drawer it s not obvious where they are even though drawer front says it s there I read a review prior to booking so remembered to look   Very easy to get to from the tube lots or power points in convenient places around our spacious room Informative staff when enquiring how to get to places to visit My granddaughter and myself e njoyed the whole experience ,Booking.com,Euston
2017-06-13, My room overlooked a park where drunks gathered I was charged 176 just in case so I have been deducted 3 amounts for 2 rooms and I am still waiting for a refund No mention was made of tis on check in   The bed was comfortable ,Booking.com,Euston
2017-06-12, The breakfast was good but at 12 per head there could have been far more of a personal service The tables were small and we had to ask for the tea It was very busy but some of the staff could have been more attentive   The room was of good size for London though the bathroom was small The bed was very comfortable It was very handy for Euston Station so only a few stops from the centre of all we wanted to see and do ,Booking.com,Euston
2017-06-08,  Comfy beds lovely bathroom great location The staff where lovely in the restaurant and couldn t do enough to help same with reception staff Everyone we came across in London where so helpful it really made our stay,Booking.com,Euston
2017-06-05, check in was overlong as staff were pre occupied giving theatre and travel directions to other guests At the end of day 1 on a 2 night stay my key cards were cancelled and I had to queue again to check in all over again Not good front facing room on first floor suffered noise from traffic and roadworks outside   good size room and bathroom Natural light tea and coffee and ironing board supplied comfortable bed ,Booking.com,Euston
2017-06-04, Non existent room service reception and concierge Was ringing for hours with no reply had to go down 4 floors to find staff and even then I was looking everywhere Not good for health and safety at all ,Booking.com,Euston
2017-06-02, Mold on the bathtube dirty carpets cracks in the windows window view on the AC devices and dirty wall The pictures absolutely do not reflect the reality Such a hotel would have maximum 3 stars in Poland I m going back to London soon but will choose another hotel   Quiet room quite comfortable beds ,Booking.com,Euston
2017-06-01, Credit card pre charged so unable to change it on arrival Air con completely inadequate on what was the hottest night so far this year Room decor very tired   Pleasant welcome convenient location ,Booking.com,Euston
2017-06-01, Would have liked more milk in our room Never thought to request more at the time   Our room was quiet previously we were quite close to the back of the lifts so we re disturbed during the night Can t fault our stay this time,Booking.com,Euston
2017-05-30, bathroom tidy and clean but not as up to date as bedroom in terms of d cor  bed very comfy and huge we were upgraded for free room had a nespresso coffee machine nice touch,Booking.com,Euston
2017-05-29, Cleaning service is shocking Cleaners get rid of things from specific surfaces and that includes personal belongings you don t want chucked When I rang to find out what happened the housekeeping hung up   Comfy bed,Booking.com,Euston
2017-05-29, I booked on 2 individual bookings which reception converted into a 1 room booking for two nights Appreciated However on the second day returning at 7 pm tired my keys were cancelled and I had to queue again to have this fixed at reception That was poor Queuing times at reception on Friday afternoon were overlong as staff were spending too much time giving travel directions and theatre advice to customers leaving once lady to check the queue in A quick check in after a tiring day travel is appreciated Room 104 at the front was noisy with traffic after 7 a m Onwards including buses arriving to pick up tourists at hotel   Property is in very good location adjacent to Euston station It is also within walking distance of Camden market Good sized room and bathroom tea and coffee provided as is an iron ironing board and hair dryer and toiletries Comfortable King size bed for 2 night stay I booked on 2 individual bookings which reception converted into a 1 room booking for Two nights and that was appreciated Bar was ok for a late night drink ,Booking.com,Euston
2017-05-29, The room and bathroom were both a little cramped and there was some noise from construction work nearby   This was a nice hotel convenient for Euston underground station which was a few minutes away and had great links to eg Trafalgar and Leicester Squares Embankment London Eye Westminster etc,Booking.com,Euston
2017-05-24, Took 30 mins to check in the walls are paper thin and it was impossible to sleep raised both issues with staff and to be honest they were not bothered at all The bar was awful staff bickering started serving me and then got distracted 3x and did something else On another table someone called a waiter over so the waiter went to get the hotel manager it was all very embarrassing   Showers Breakfast were good,Booking.com,Euston
2017-05-24, Bathroom door s lock was not there Guess it was broken but they did not get it fixed and gave us the room without checking Service at the restaurant was super slow with hardly few guests around  ,Booking.com,Euston
2017-05-23, When I arrived it was simultaneously with a large group that arrived at the same time The line up was huge and the small reception area was like a zoo noisy and unorganized It took me a while to find the place so after a bunch of walking coming to a lineup and noisy reception area wasn t the greatest start to the stay I m not sure what other rates are for hotels in London but it seemed a bit expensive for what was provided   I enjoyed the expresso coffee maker in the room I found the room very clean and actually noted the bath towel was extra large and fluffy nice I liked the fact the room was energy efficient and the king size bed was ample I appreciated the friendliness of the cleaning staff as everyone of them said hello when passing by A small thing but added to the friendliness of the hotel I found the proximity to the underground Euston close enough to walk to making coming and going easy throughout the 3 days there ,Booking.com,Euston
2017-05-23, The room and the bathroom were quite small and we had to allow each other room to pass as if 2 people pass the bottom of the beds together it s quite a squeeze However I ve stayed in smaller rooms and so it wasn t an issue   Ease of check in and out and very importantly enough electrical sockets in the room Too many hotels don t have enough sockets and as my husband has to sleep with a machine to help him breath through the night as he has sleep apnoea we frequently have to use the one socket for that and also ask for an extension lead as no sockets near the bed Thank goodness Thistle have sockets in usable and practical places so I can charge my iPod and iphone and my husband can sleep with his machine plugged in Enough lamps too I hate having to use overhead lighting in bed but we had a bedside lamp so that was good too There were 2 decent armchairs too ,Booking.com,Euston
2017-05-17, Larger menu more variety   Amazing bread and croissants Not kidding but they were noticeably good The total food menu was very basic and not exciting but not bad rooms were comfortable and quiet Pretty good wifi easy to connect with no limitations,Booking.com,Euston
2017-05-15,  The customer service was outstanding Our room was upgraded when they realised we were staying to celebrate our wedding anniversary Also breakfast was delicious and so very organised considering how busy the team were ,Booking.com,Euston
2017-05-15, Basin in bathroom was cracked room 141 it s functional but looks bad Otherwise everything was perfect Nice and quiet too despite central location  ,Booking.com,Euston
2017-05-14, The room was not too inviting very small and stuffy Found it difficult to sleep   Excellent location near Euston station with great access to underground etc ,Booking.com,Euston
2017-05-10, The neighborhood was pretty far from major sights and there were not many eateries nearby   Nice young staff close to Euston Station clean room good lounge for light meals and drinks ,Booking.com,Euston
2017-05-10, Pillows were lumpy and the general hotel bedroom and corridor d cor looks old and tired Doesn t need updating style wise but needs a bit of TLC to bring up to expected quality for the price  Great location,Booking.com,Euston
2017-05-07, Bathroom needed updating  Friendly staff especially at breakfast Good value breakfasts tasty and well cooked Comfortable beds Quiet location though so convenient for Euston St Pancras and Kings Cross,Booking.com,Euston
2017-05-06, The window lock was a little flimsy and there was some chipped paint on the windowsill but other than that nothing   Great location for Euston train station and other transport links Lovely helpful staff Really nice breakfast with a great variety of tasty items ,Booking.com,Euston
2017-05-03, They had lost my booking and in finding my booking that I had made using booking com made me feel in no uncertain terms that it was likely my fault for this mess up In the end it turned out it was not my fault it was their booking systems but I didn t get an apology ,Booking.com,Euston
2017-05-03, My sons bed had marks all over its sheet and duvet cover After returning late he has to sleep on top of a towel When I pointed this out to staff I was given a business card for a possible upgrade if I visit again Disgusting   Location and shower ,Booking.com,Euston
2017-05-03, Breakfast Not worth 12 pound Hot food sitting too long Slow to re stock food Not inviting to eat Slow to clean up rubbish and bottles outside of entrance from overnight   Position to public transport,Booking.com,Euston
2017-05-02, Room service did take nearly an hour so order early Bedding and room was clean but there was some old napkins in the drawer   The hotel is an easy walk from London Euston station about 5 mins The staff were very welcoming and made check in quick and easy ,Booking.com,Euston
2017-05-01, Room plan is quite confusing and tight   Thistle Euston is nice and simple Its location was perfect for catching trains to the North and was not far for taking the taxi back to the hotel from the central of London ,Booking.com,Euston
2017-04-30, 4 star listed hotel but room really needed attention Dirty carpet with large stains window with chipped paint Room was cold and we had difficulty adjusting the thermostat Staff was helpful and brought extra blankets  Large rooms for A London hotel Bed was comfortable Good location just a block from Euston station ,Booking.com,Euston
2017-04-27, I had booked an executive King room and had paid On arrival I found that they sent me to a little box room in what felt like the basement I complained and it took about 40 mins in reception holding my ground before I was finally given a downgraded room and a partial refund They did not telll me what they had done with my booking and tried to get away with it hoping I woul just accept the room Very disappointed as previously have been very impressed   The location is excellent ,Booking.com,Euston
2017-04-23,  Breakfast self service good coffee and Nespresso also available Good choice of cooked continental and other things Also could have a newspaper if you wanted Location excellent if you are heading into out of Euston Rooms smallish but well equipped and reasonably quiet ,Booking.com,Euston
2017-04-21, The food was disgraceful Fatty burger cold chips really disappointing And no offer of giving me anything extra for the inconvenience of waiting 40 mins for the burger chips to have to send them both back and then wait another 20 mins for a sandwich I had arrived at 9pm which was already late so to then start eating at 10pm was not appreciated  ,Booking.com,Euston
2017-04-20, Shower an utter disaster Vertical so no flexibility as to where the water went I had to hold it by hand whilst trying to soap the areas of my body The alternative was to crouch down on a slippery floor No height control The temperature was lukewarm Bad design My room was facing Euston Station so very noisy should have triple glazing on the windows   Bed and room were comfortable and very clean Staff very courteous and helpful no complaints there ,Booking.com,Euston
2017-04-18, The breackfast NOT INCLUDED in to the room s price This is disappointing for loyal customers   Very good personal staf services Good confort in to the room ,Booking.com,Euston
2017-04-16, No mini fridge with children it s a must as they are very fussy eaters and sometimes all you can give them is stuff you buy from a grocery store like yogurt and milk etc  The close proximity to Euston underground station,Booking.com,Euston
2017-04-15, Worse room ever on 1st floor Stayed here 4 times previously will not stay again Room was very small more like a single Small Double bed pushed up against a cold wall had to climb over partner to get out of bed 8 months pregnant No bedside tables either side very cramped room Noise from traffic all night long draft from window Scruffy decor dirty taps in bathroom   nothing,Booking.com,Euston
2017-04-11, The bathroom shower was not adjustable they didn t have any shower caps I struggled to have a shower without getting my hair wet   The staff were extremely helpful professional and kind,Booking.com,Euston
2017-04-10, The food via room service was really not great I ordered a warm goats cheese and beetroot salad it was mediocre at best and my husband ordered a chicken and Stuffing sandwich which was terrible I was shop bought thin brown bread with green gooey Stuffing and disappointing to say the least We wouldn t have paid that much had we known that was the result   Bed was really big and comfy The staff were great and accommodating considering my husband was on crutches They upgraded our room as a result to allow us to have more space ,Booking.com,Euston
2017-04-08, There was only a wooden door between another room That was unbelievablely bad I could hear ppl really clear and loud Nice location but poor room for real   Close to rail station,Booking.com,Euston
2017-04-05, Nothing  Location was very convieniant especially liked the left luggage facility The hotel was clean and comfortable The real stars of the hotel are the staff everyone we met from reception to check out were pleasant and efficient The bar tender on Saturday night was amazing and made the best Irish coffees It was my friends birthday and she found a hand written note wishing her happy birthday and a box of chocolates in the room ,Booking.com,Euston
2017-04-05, Room was not too good very dark and next to a service door elevator noisy in the morning Shower was bonkers powerful with the widest ever spray water everywhere   Ideal location,Booking.com,Euston
2017-04-05, The bed was very uncomfortable making it difficult to sleep The mattress was very bouncy and hard with springs digging in Each time either of us moved in bed we woke the other up as it was so bouncy   Great location Surprisingly quiet,Booking.com,Euston
2017-04-05, Breakfast wasn t the best and I think we may have been charged more than agreed price however waiting on bank transfer to confirm   Fantastic location for our purpose,Booking.com,Euston
2017-04-05, Poor TV reception if that is important to you and either the air conditioning or plumbing or heating system was very noisy with sporadic episodes of loud humming clanking during the night   The bed was extremely comfortable and the shower was excellent ,Booking.com,Euston
2017-04-04, The bathroom in our room had mould on tiles looked pretty worn only negative really   The room was fab and the breakfast area relaxing and plentiful ,Booking.com,Euston
2017-03-29, Only negative was the size of our room but we didn t spend much time on it   Very good breakfast plenty of choice prepared well Very friendly helpful staff ,Booking.com,Euston
2017-03-27, Breakfast was a little expensive so we didn t add it to our stay but I can t speak to it s quality We had lunch in the restaurant and that was lovely   Everything was great The staff were friendly the place was clean and it was located very closely to Euston Station It was great ,Booking.com,Euston
2017-03-27, A little bit noise environment from outside and neighborhood room Housekeeping service too early and always came back and knock the door again if you refuse the service once  ,Booking.com,Euston
2017-03-25,  Travelled down on Wednesday 22nd March Was my daughters 18th birthday She s a bit of a trainspotter we got the room we requested which I can t thank the thistle Euston enough for this The beds are so comfy The hotel is located right next to train station so was ideal Look forward to coming back ,Booking.com,Euston
2017-03-21, Fairly noisy from people coming and going in hallways so disturbed sleep somewhat Hazard of lots of hotels I suppose Didn t find tea coffee until just about to checkout it was in a drawer with dark label on it Maybe clearer signage Had assumed there was none   Fabulous location for Euston Station only 2 minute walk Very comfy bed Excellent if slightly overpriced breakfast lots of choice and well stocked ,Booking.com,Euston
2017-03-20, Wafer thin walls Room near the stairs heard noises and people talking every time they walked past our door until gone 2am Did raise with reception  Location,Booking.com,Euston
2017-03-20, There was an office for staff on first floor located just across from our room There was 2 female staff members there from 7 30am on Sunday morning laughing and talking very loudly which woke both myself and husband Our room must have been above the staff entrance or smoke area because we could also hear staff going in and out loudly also Not what you want at 7 30am on a Sunday morning Rooms are a bit tired looking have not been brought up to date but clean and tidy  The size of bed was great Kingside and comfy The hotel was bright and very inviting ,Booking.com,Euston
2017-03-19, Rates are high but this is the case for most London hotels   Comfortable clean room Later than usual check out midday Quiet bedroom despite being within short walking distance of Euston Station Small nearby park with play areas ,Booking.com,Euston
2017-03-19, Coffee express machine but no sachets to use when I woke up Glasses where stained at the base inside The room I had was so loud for outside noise and the bed was really uncomfortable   Reception lady was polite and patient,Booking.com,Euston
2017-03-18, Bathroom especially toilet and sink and bath quite dirty Lots of dirty hairs and black stuff floor very sticky with bits all over it   Staff very friendly and location excellent,Booking.com,Euston
2017-03-06, Nothing really Perhaps a toaster at breakfast would ensure fresh toast instead of pre made on the buffet   Friendly helpful staff in particular Neeraj who looked after us in the bar and restaurant Consideration given to my sister who is disabled ,Booking.com,Euston
2017-03-01, There was a self serve costa coffee down at reception but when we went to get one it said for functions events etc If you wanted one ask for help but cost 4 a coffee No  4 min walk from Euston station Bed comfy Great shower Good clean hotel Nice staff and we left our luggage till we had to go home Which was a bonus ,Booking.com,Euston
2017-02-28, The room was comfy but very basic communal areas restaurant bar lobby and stairs all looked very tired and shabby Was not a cheap option and can find far better places for the same or less money  Location great if arriving on train to Euston if not then there are far better locations,Booking.com,Euston
2017-02-26, I didn t like the fact I was mislead about breakfast and charged 24 extra when I didn t eat breakfast and then when I questioned this I was spoken to like an idiot by the staff The bathroom needs to have a vent as it got uncomfortably hot very quickly when showering The television didn t work in the room and there was a doer leading to the next room which made the noise from next door very loud I have already complained to thistle directly and I want my money back absolutely disgraceful   The location is ideal as it s so close to the train station,Booking.com,Euston
2017-02-26, Not much really although it would be good if you installed a cashpoint the Ibis up the road has one I went to the lounge bar for dinner although the staff were very friendly I sat there for an unacceptably long time with no one taking any notice of me until I finally attracted their attention Not a good impression   The friendliness and efficiency of the staff Tea coffee etc in room very generous Air conditioning easy to manage ,Booking.com,Euston
2017-02-20, The bathroom felt as though it needed modernising  The property was conveniently located next to Euston station The beds were good and the breakfast pleasant ,Booking.com,Euston
2017-02-16, Small rooms building work going on outside and to the property but was still given a room right next to it all awful management of rooms and to be told their were more rooms available when checking out is unreal Will be emailing hotel and visa for a refund awful rooms this is why I don t stay as poor brand hotels only reason Was due to location of my appointments they take advantage of the location and charge you much much better hotel prices for a shoe box outdated rooms would never Reccomended or stay again Especially when your basic need of sleeps disturbed especially when you ve been at work since 5 30am ,Booking.com,Euston
2017-02-15, Room was very jaded and window needed replacing Room was very small for a double   Hotel clean and staff pleasant helpful Food good brakfast excellent ,Booking.com,Euston
2017-02-10, Bathroom fittings particularly room decor a bit tired very poor shower room could do with double glazing   Staff particularly the Breakfast staff very friendly polite helpful Good location behind Euston station no audible noise from station ,Booking.com,Euston
2017-02-09, The room was severely affected by the cold weather Found it difficult to warm up   Quiet good space to do some work Easy to find in central location ,Booking.com,Euston
2017-02-06, It was a late booking so this is probably more my fault but I did not feel it was worth the money Have had similar and larger rooms for half the price but perhaps this was due to late booking the fact this is London   As with previous stays the hotel was lovely clean and comfortable The room design was simple but nice Shower had good pressure and complimentary toiletries were nice Did not have time to enjoy the facilities but they seemed pleasant enough ,Booking.com,Euston
2017-02-06, I have an aversion to shower curtains I feel the bathrooms need to be upgraded to include a glass panel around the bath instead of a curtain   The room was lovely clean and spacious Perfect for a two night stay ,Booking.com,Euston
2017-02-05,  Room was supplied with iron ironboard hairdryer big mirror with table and was very comfy and water on bedside tables staff was very welcoming friendly and very helpful,Booking.com,Euston
2017-01-28, The hotel didn t have my second room booked through Booking com and they said this happen often but only with this company They were able offer a room at the same price Bar closes when there are still guests in the bar Unusual to have last drink time at the bar especially in a London hotel When you get back to the hotel late and want to socialise with other guest and not have to sit in a bedroom with room service  ,Booking.com,Euston
2017-01-25, TV channels were limited in a random order and didn t correspond to guide Picture quality was poor Aircon heating was slow to respond Bathroom old fashioned and needed a refurb Bedroom decor was tired looking Lifts incredibly slow   Quick check in and out Friendly receptionists and luggage storage Nespresso machine in room Breakfast choices were varied and well cooked Plenty of electric sockets in bedroom USB charger sockets ,Booking.com,Euston
2017-01-23, The room size is very small have not enough space to put our suitcase The price is high for that small size room The room is too far from the lift and cannot use the wifi in my room   Near to Euston station which is very convenient The bed quite comfort Provide bathroom essentials The hairdryer is very nice ,Booking.com,Euston
2017-01-23, Smallest hotel room I ve ever been put it Dirty towels Some of the room lights didn t work Room service open the window when it was 2 outside When we got back the room was freezing and took ages to heat back up   The reception area looks nice,Booking.com,Euston
2017-01-19, The internal fire door outside my room was too loud It caused a loud banging noise every time someone walked by The rest of the internal doors were fine   Friendly staff modern and clean hotel good standard of rooms good location The price was right ,Booking.com,Euston
2017-01-16, Felt like we were on a bit of a conveyor belt at breakfast time with staff swooping in and taking our plates before we d finished with them Understood that it was busy that they need to keep the plates cleaned and stocked so that crockery doesn t run out but it wasn t very relaxing and this was a Sunday morning   Reception staff polite effective room spacious and comfortable with a nice view of the park Excellent night s sleep Tasty bacon Breakfast good quality overall Excellent location for Euston central London ,Booking.com,Euston
2017-01-16, As what I would class as a three star hotel there was nothing I did not like  This hotel is extremely convenient being located close to Euston station I have stayed there numerous times and was pleased to see that the reception area had been modernised,Booking.com,Euston
2017-01-15, Ambience atmosphere in bar could be better nicer carpet lighting etc Food quite poor Burger dreadful   Comfortable clean room good spacious bathroom comfy bed and bedding Very good choice of breakfast efficient helpful friendly staff ,Booking.com,Euston
2017-01-13, Nothing really   Nice room very quiet unusual for London in my experience No street noise It was nice to be upgraded Very comfortable bed I suspect it was new ,Booking.com,Euston
2017-01-13, Paid for a Executive Superior King Room which I had done in the past but this time the room felt smaller Like it was a regular room with a sofa king bed squashed in Not great shower facilities either  ,Booking.com,Euston
2017-01-13, I was on a budget So couldn t afford breakfast Hopefullynext time though   My daughters a trainspotter Her room was overlooking Euston train station So she was very happy The hotel was very posh Room was clean And cosy Very happy with hotel ,Booking.com,Euston
2017-01-06, No faults found   Staff very helpful Great location for Euston tube all tourist facilities Nice decor in communal areas All round good choice ,Booking.com,Euston
2017-01-05, My bank has declined the payment after I made the booking I called the hotel to re arrange the payment again I informed the woman that I updated my card here on booking com so she can attempt to take the payment again but she told me that it hasn t been updated yet I asked her to refresh the page or try in 5 mins but she shouted loudly at me asking me to give her the card details over the phone Absolutely disappointed from her attitude   The members of staff at the bar they are extremely professional friendly and nice One lady has helped my friend with warm water to take his medicine she was very friendly and made us to feel very welcomed ,Booking.com,Euston
2017-01-02,  The room was clean aswell as a good amount of room the reception team took in my request and surprised me aswell as my other half Couldn t of asked more for friendly staff they were excellent The breakfast was well needed after the night out ,Booking.com,Euston
2017-01-02, The room was very small but we were only in there to sleep so it didn t really matter   Brilliant location for getting around friendly and helpful reception staff lovely big towels,Booking.com,Euston
2016-12-23,  It was lovely and comfortable and the location was great I could see squirrels in the park out the window which was nice The staff were friendly and helpful ,Booking.com,Euston
2016-12-22, Small room the room seems haven t been used for ages the mud water came out from the tap and shower   Great location friendly staffs good looking hotel ,Booking.com,Euston
2016-12-21, The room was on the small side but I did pick the cheapest option and this is in central London   Convenient central location Very good value for for contemporary decorated rooms and hotel Very close to Euston station which close to Kings Cross St Pancreas Easy Northern line access go get to the most central part of London ,Booking.com,Euston
2016-12-19, The restaurant was closed for no apparent reason on the second night When asked why was told complaints nothing more Eat in the bar food was Luke warm felt like it had been heated in a microwave   The room was comfortable ,Booking.com,Euston
2016-12-14, Nothing really perhaps eggs and mushrooms at breakfast could have been better cooked eggs not cooked on top so slimy and mushrooms not sauted but done in water which made them a bit grey   I got the room I asked for This was my umpteenth visit to the Thistle and it never disappoints It s in a great location for transport links the staff are efficient and friendly and the atmosphere is good especially now at Christmas with lovely decorations ,Booking.com,Euston
2016-12-13, N A  Location and no hassle booking in quick and easy Staff friendly and helpful also being able to leave our luggage securely after checking out until time for our transportation ,Booking.com,Euston
2016-12-12, Wheelchair didn t fit in lift without taking foot pedals off Tight fitting for wheel chair into room Little space for wheelchair in room Shower head broken Bathroom flooded  Breakfast was movkey,Booking.com,Euston
2016-12-12,  We had our room already available at 11am early check in was nice Nice room and bathroom Very good beds We arrived at 8am for breakfast and no queue Fresh fruit available Very good breakfast Location not to far from Euston underground and Northern line is not so busy as Picadilly line Wifi was OK also available in room and for free No charge when you want to leave luggage You can go on foot to Eurostar station I will come back to this hotel ,Booking.com,Euston
2016-12-12, Room bathroom needs renovation Drunk people at the door one elevator broken living room was like a mosque Constant prayers may the hotel supply a room for this   Location,Booking.com,Euston
2016-12-09, Would have liked breakfast included in the price  Friendly and helpful staff Good breakfast and a pleasant room Location good for Euston rail travel and tube into city centre,Booking.com,Euston
2016-12-09, Didn t try the breakfasts as the course started so early   good bedrooms with all facilities Plenty of tea biscuits and toiletries Good choice in the vending machines Good meeting rooms and great supply of refreshments drinks and nibbles Food repetitive but fresh,Booking.com,Euston
2016-12-08, Make the room service prices a little cheaper  Lovely rooms for such a cheap price Bought a standard double room and they surprised us by upgrading us to a deluxe double free of charge The bed was super comfy and the bathrooms couldn t have been more clean The staff were lovely too we were even allowed to leave our luggage in their secure luggage room after we checked out free or charge Really close to Euston Square station and surrounded by nice places to eat Had a view of the Euston train station but wasn t too bothered by it Would definitely stay here again The room service was really good but very expensive ,Booking.com,Euston
2016-12-04, At least on the ground floor some of the corridors are like labyrinths I was 2 meters from the main corridor but couldn t reach it except by walking 70m around in a U shape   For central London this is a bargain Very nice room and breakfast with courteous professional staff ,Booking.com,Euston
2016-11-27, Staff unaware of what is on 24hr room service and rude over the phone Then when tried to disuse in the morning they were again rude unless they realised I was right Need to update their room service menu Room was freezing cold as no double glazing  Location,Booking.com,Euston
2016-11-22, A small selection of salad cheese cooked meat for those who prefer healthy breakfast   Hotel quiet room near lifts but no disturbance Stayed on four occasions previously quality consistent though room size varied Good value for money Very convenient for exploring city ,Booking.com,Euston
2016-11-21, air conditioning stuck on cold very small room felt like a rabbit in a hutch walls paper thin easily hear people in next room   breakfast good lots of variety location good ,Booking.com,Euston
2016-11-20, Teeny tiny room on ground floor there are approx 100 rooms there presumably for all the booking com guests who have paid effectively peanuts for their stay room cost 139 so not that cheap   Staff very friendly and helpful very clean room,Booking.com,Euston
2016-11-19, Poor glass isolation cold draught in room staff sometimes forgot to replenish toiletries restaurant closed on Sunday evening confusing system to pay for breakfast   Staff was friendly great location for exploring London Stayed here once before and then it was great ,Booking.com,Euston
2016-11-15, 30 minute queue for ho buffet at breakfast on first morning No hot water for a shower before dinner on second evening Shower door did not fit properly   Staff were very pleasant and helpful ,Booking.com,Euston
2016-11-15, Room wasn t serviced on one day Unmade bed wet towels rubbish bin not emptied and coffee milk not replenished   After a trip to and from Venice on the Orient Express I doubt if any hotel could reach their standards but the Thistle was comfortable and friendly ,Booking.com,Euston
2016-11-14, It would have been good if breakfast head been included in the price but it didn t spoil our stay   The location was excellent the staff were extremely helpful and pleasant The room was clean fresh and very comfortable It provided everything for a city break ,Booking.com,Euston
2016-11-14, Our room had no heating it was a freezing night As well as that we were switched to another room again heating was faulty so we were eventually upgraded  We were upgraded to a suite as the room we were in had no heating,Booking.com,Euston
2016-11-07, room not serviced beds not made waste not emptied and coffee tea etc not replenished on 1 of our 4 night stay   staff especially at breakfast and in the restaurant ,Booking.com,Euston
2016-11-06, The free wifi was ok available in the room but could have been better   Staff were very friendly and helpful especially the front desk Room comfortable and clean garden facing room also very quiet Excellent location just outside Euston Station ,Booking.com,Euston
2016-11-03, The ceiling in the bathroom was covered in mould and that was a bit off putting   Room service was good and also breakfast I was recovering from a broken ankle and they brought ice for my foot to my room ,Booking.com,Euston
2016-11-02, Room tired but clean Shower and bathroom tired No walk in shower Sink cracked Television poor channel range   Location excellent staff pleasant Food in restaurant good ,Booking.com,Euston
2016-10-31,  Excellent stay booked 3 rooms all perfect Staff friendly and helpful room decorated beautifully for my daughters 18th birthday Thank you Thistle Euston,Booking.com,Euston
2016-10-23, Room 470 was a bit cold in mid oktober Seemed insulation was poor The heater managed to heat the room but the floor was really cold anyway so room felt cold   Room 470 was a bit cold in mod oktober Seemed insulation was poor The heater managed to heat the room but the floor was really cold anyway ,Booking.com,Euston
