date,text,website,hotel
2017-05-10, There as a really good choice of breakfast food but the cooked breakfast was a little bit tired by the time we came to eat it   The bed was very comfortable ,Booking.com,Dorset
2017-05-10, A bottle opener in the bedroom would have been handy   Great location for Westfield restaurants and various modes of transport Good breakfast fabulous room Great d cor inside hotel would recommend would stay again Valet parking was easy ,Booking.com,Dorset
2017-05-09, There was nothing I didn t like about the place   Very comfortable bed room was excellent as was the room service Staff are very helpful Have stayed there several times and have booked again to stay at the end of this month ,Booking.com,Dorset
2017-05-08, My room had one of those doors connecting to another room I could hear everything Sound insulation severely lacking and therefore privacy lacking   My 3rd time at this hotel Westfield just a one minute walk Very clean room Friendly and professional staff ,Booking.com,Dorset
2017-05-08,  After travelling around the UK and Europe for many weeks it was nice to have a very compfortable bed and pillow the room temperature could be set manually and the facilities were very clean ,Booking.com,Dorset
2017-05-06, I paid for my room when I arrived and again when I left Although they re pending transactions it still took the money out of my account and means I m awaiting a refund of the first payment   It was right next to the o2 venue where we went ,Booking.com,Dorset
2017-05-03, The card pre authorisation was not explained to us I had to ask why the amount on the machine was 50 pound more than the cost of the room   Great location brilliant breakfast helpful staff ,Booking.com,Dorset
2017-05-03, The staff were rude and incompetent on check in lied which made the whole experience unpleasant No parking on check in at around 3 so had to look elsewhere for parking Had to wait in huge que to check in Full balance of hotel and a 50 was taken as a holding deposit off my card however I wasn t told about this Checked into room was given a twin room however I had booked a large double bed room in December I was then told there was no other rooms however they had disabled rooms with access which were still not what we booked I was told by the staff I had booked a disable room however when I said so why was I given a twin room they had no answer I was told by a staff member to understand that is what I had booked to which I showed him my paperwork which said Large Double Bed Then after a long wait I was given the room I had booked and the staff member was hoping for some appraisal for getting me the room which I had already booked Then on check out my card was again taken and I was charged again for the room So currently my card is still on hold of 200 not including the room charge which I wasn t even told about I phoned the hotel to ask about the holding charge and why it was being held as I hadn t been told on check in and was told that there was no booking under my name I was then asked what room after telling the lady the room all of a sudden I had stayed at the hotel with no apology whatsoever So all in all if you want a great experience pay less and youll most likely get more of a pleasant service All in all worst hotel I have ever stayed in for service   The hotel was ok and clean,Booking.com,Dorset
2017-05-03,  The service was excellent and the fact we got an upgrade on our room for my Partners birthday was an extra special touch Thank you for making our stay perfect ,Booking.com,Dorset
2017-05-03, 8 of us booked in and could not get in our rooms until 17 30 and then got woken up at 09 30 from staff trying to clean the rooms We was offered free drinks and then asked to pay for them so we did to save any embarrassment overall a poor turn out and waiting for rooms messed up some of our plans for the day and missed a dinner reservation due to this   Staff very friendly considering the pressure they had been put under with the hotel over booking rooms,Booking.com,Dorset
2017-05-02, No car park have to park at Westfield 12 5 Service charge on everything from the bar bottle of wine that s already overpriced then to add another 12 5 is not great Good business for hotel group   Great location for O2 Shepherds Bush,Booking.com,Dorset
2017-05-02, Nothing   Incredibly helpful staff very professional The room was immaculate with all the facilities you would expect from a modern hotel The beds were very comfortable with lovely white cotton bedding ,Booking.com,Dorset
2017-04-25, Terribly disappointing when we were made to wait hours past guaranteed check in time of 2pm despite having made room reservation 4 months ago Request was made for double bed in booking and reception told us it was when we finally received our key however it was 2 single beds when we got to the room We had to return to lobby and wait again for the next available room with double bed I m pregnant and I definitely do not appreciate the hassle   Location of property was favourable ,Booking.com,Dorset
2017-04-25, The cocktail bar gets very busy particularly late in the evening and so the service declines accordingly which is a pity More bar staff would help obviously   very comfortable beds good check in friendly staff nice cocktails fast lifts free Smarties and right next door to the venue for the gig we went to which is why we chose this hotel ,Booking.com,Dorset
2017-04-23, There was nothing that we didn t like   Everything about the Hotel was just right The bed was extremely comfortable the shower was a dream The TV actually worked and was both a good size and in a good position We didn t eat there so cannot comment on the food save to say that there were several people dining when we passed A superb hotel ,Booking.com,Dorset
2017-04-21, Fantastic hotel but quite expensive at 145 a night without breakfast   Beautiful room though very small smart bathroom Very comfortable bed with good pillows made for a good night s sleep Gorgeous decor and well planned reception ,Booking.com,Dorset
2017-04-20, Stayed here twice Both times there was something wrong with the room Not one to complain but for the price to put it politely not the best   Location ok,Booking.com,Dorset
2017-04-19, Only small grumble I have used the hotel quite regularly over the last 12 months but there is never any loyalty benefit of upgrades or otherwise which other hotels offer Example of a Hotel I stay in Cardiff know how often I stay and offer me additional benefits for loyalty   Great hotel all round ,Booking.com,Dorset
2017-04-17, Room was very small had to pay extra for a bigger room after wife protested the size of the room Walking from Westfield after parking as hotel will charge 24 to park for you in Westfield  Generally clean hotel and looks cozy and good parking 8 if you park at Westfield Great location for shopping at Westfield ,Booking.com,Dorset
2017-04-17,  Excellent all round The valet parking was helpful although it was luck we saw the sign as there isn t any car parking or ability to stop easily out the front The cost was the same as the nearby car park so certainly worth it The breakfast was excellent and so was the cocktail bar and the facilities Highly recommended ,Booking.com,Dorset
2017-04-16,  Breakfast is great My favourite part of the stay Only suggestion is to add black pudding to the choices And this time the Moscow State Circus was right outside ,Booking.com,Dorset
2017-04-15, No hand bidet near the toilet Some reception staff needs to have better PR in dealing with guest they should be patient and friendly especially during check in   Bed and pillows were very comfy Room was tastefully decorated and clean Bathroom had both a bath and walk in shower Short walking distance to the Westfield shopping center Our rented car was parked at Westfield and the parking rates were much lower than the hotel rates This was our third time staying at the Dorset Hotel ,Booking.com,Dorset
2017-04-15, The room was very small much smaller than we expected looking the pictures from the hotel presentation on booking com Also the bathroom was tiny no space to put the towels or personal items we had to keep them in the room The window can not be opened it is just a glass not a real window which was very unpleasant especially in the afternoon when the atmosphere became suffocating There was a big space between the entrance door and the room floor around 2 cm so we could hear all the noise from the corridor and in the morning we were woken up by the people going to breakfast No fruits at breakfast just a fruit salad  The hotel has an interesting design and although it is not in the centre is very well connected with main attractions by bus the bus stop is just in front of the hotel bus 94 runs to Piccadilly in about 30 minutes or underground 2 lines It is just 5 minutes walk from Westfield shopping mall where you can find everything you need from food to clothes We had a deluxe DR facing the houses behind the hotel which was very quiet with comfortable bed and pillows The staff from the reception was very helpful we asked to change the room and they immediately provided another one ,Booking.com,Dorset
2017-04-12, Unfortunately the bathroom was tiny and difficult to move about in  The staff were really attentive and I liked the fact that the hotel was modern and comfortable ,Booking.com,Dorset
2017-04-11, Nothing Would recommend   Nice hotel staff welcoming close to the tube station and literally next door to Shepherds Bush Empire We had a large room nice comfortable bed and very quiet Would stay here again ,Booking.com,Dorset
2017-04-10, We were given a disabled access bedroom without being told so the bathroom was uncomfortable loo too high sink and mirror too low and a fold up chair in the shower got in the way and nowhere near as nice as we would have expected in a 4 star London hotel When we queried this we were told that the accessible rooms are classed as a standard room and so that was what we had booked I feel sorry for people with disabilities who have to put up with a lower standard of bathroom in hotels Very disappointing   Great location for the O2 Shepherd s Bush Empire and Westfield Shopping Bed was comfortable,Booking.com,Dorset
2017-04-09, Although the room has air conditioning the window doesn t open which in a small room was a disadvantage   Excellent location for Westfield Shopping and the tube station Very helpful staff and efficient left luggage service on day of departure ,Booking.com,Dorset
2017-04-07, The bathroom could be more spacious   Everything was great There are many options around such as shopping center pubs and restaurants There are two metro lines near ,Booking.com,Dorset
2017-04-07, I felt the breakfast service could have been a little more efficiently organised I had to more or less flag down a waitress to get coffee I like to have plentiful supplies of coffee in the morning and there was no one bustling about giving refills or making sure we were ok However the food selection was good and the quality was also fine  The hotel foyer and public areas are particularly impressive on arrival and the overall impression was further boosted by the gentleman at reception who gave us an unexpected upgrade to a suite As the next day was our Wedding Anniversary and also Mother s Day this was inspired timing The suite was commodious beautifully decorated and very well equipped I particularly enjoyed the Lavazzo coffee maker the tastefully appointed tea making facilities and the elegant bathroom with both shower and bath The toiletries were also of a very high standard I couldn t say enough good things about it The hotel is very well located about 5 minutes walk from the Westfield shopping centre with it marvellous selection of retail shopping and restaurants It is also convenient for both the Shepherd s Bush and the Shepherd Bush Market Tube station ,Booking.com,Dorset
2017-04-06, Sat on sofa in bar was wet when I sat on it in the morning whilst waiting for a colleague resulting in a wet trousers Not the best start to the day   Reception staff excellent and very welcoming,Booking.com,Dorset
2017-04-06, Could not reach see out of or open windows There were steep slopes that went up to the windows which were very narrow and long I stood on a chair and held my phone towards the window to take a photo so we could see what the view was like I have added pic s so you can see the tiny windows are to the top of the outside pic just above the white bar   Very comfy bed and pilllows friendly and happy staff Booked a standard double room was a pleasant surprise how big the room was and the bed was kingsize Very clean hotel ,Booking.com,Dorset
2017-04-02, The reception had a stinky smell for a couple of days Also no tissues and water in the room had to ask   Wonderful and helpful staff members Hotel is clean and well presented,Booking.com,Dorset
2017-03-31,  This hotel is really amazing Our room and bathroom were super clean quiet and comfortable The staff is always smiling being helpful and always checking if you re ok or if you need something else Wifi was always working and a plus for this Hotel is that they offer a phone with 4G connection so you can use while outside in the city yes you save money Our experience staying in Dorsett was the best it could possibly be and in the future if I return to London I would definitely stay there again It is interesting to highlight that the bedroom and bathroom are really equipped with solutions for disability and emergency ,Booking.com,Dorset
2017-03-29, Windows are locked so the only air which comes inside is via the air conditioning system   One of the best choices in London Close to the tube rail station The staff is great the breakfast is outstanding ,Booking.com,Dorset
2017-03-28, Front desk manager Juliana was amazing but other receptionist were so slow  Size and cleanless of the room and Front desk manager Juliana was great very helpful,Booking.com,Dorset
2017-03-26, the breakfast is poor compared to any continental hotel but this is a common problem in all UK hotels i ever stayed The waiting staff is very confused and forgets orders for tea coffee be prepared for a long wait and if in a hurry make sure you order everything with the headwaiter as soon as you arrive speak in large LEGO letters  bed very comfortable I got upgraded to a junior suite and the size of the room was more than enough comfortable hotel quiet rooms staff making sure there is no noise pollution by the kids,Booking.com,Dorset
2017-03-23, I booked 4 double bed rooms for my guests but 3 of them got twin rooms even though the reception confirmed the double room with me in the check in The twin room has very small and short single beds and small blanket maybe just suitable for kids but definitely not good for my guests  ,Booking.com,Dorset
2017-03-21, The staff never let you feel welcomed On the day of departure we checked out and left luggages in the hotel When we came back to pick them up they couldn t find one of them It was half an hour later when they found it somewhere We were getting late for our flight but the front desk staff didn t seem concerned at all and not a single person apologized to us for this  ,Booking.com,Dorset
2017-03-20, I m very disappointed with the breakfast room The The plates were dirty as they were straight out of the storage box and none has clean them before putting on display Table tops needed cleaning as well Staff just chats about instead of looking after customers We had 2 people staying in room but shampoo and etc only for one   Next door to O2 empire,Booking.com,Dorset
2017-03-20, The food sent to my room on room service was poor The eggs were undercooked but the rest was over cooked like it had been sitting under a warmer for hours on end The late night meal was tasteless and won t worth the asking price I had a very disappointing stay  ,Booking.com,Dorset
2017-03-18, Menu choice limited very little hot food portions very very small obviously nothing was cooked for dinner Where was the Chef Restaurant almost empty what a shame It is a pleasant room   Bed was comfortable breakfast was good,Booking.com,Dorset
2017-03-17, Stayed for 5 nights and we had a room facing straight into room on the other side so couldnt open curtains on mornings Would be nice to have a room facing to park outside even that could be little bit noisier   Breakfast was good but on weekend mornings you need to wait quite a while before you can get a table Rooms are nice clean and bed really comfy ,Booking.com,Dorset
2017-03-13,  Lovely comfortable pillows and bed Great to have air con Breakfast excellent especially the scrambled eggs Car Valet parking service a plus Will return and would recommend ,Booking.com,Dorset
2017-03-13, Biscuits in room would have been nice   I needed a hotel local to the Westfield Shopping centre as i was having eye surgery at an opticians there Great location for what i needed 10 minute stroll to the shopping centre and train station friendly staff excellent customer Service throughout my stay Nice room classic design clean and comfortable ,Booking.com,Dorset
2017-03-13, Our room was near elevator and had a locked a joining door to next door Could hear everything from next door including hair dryer and and 7am alarm   Location is good room is nice and big,Booking.com,Dorset
2017-03-13, All good  Did not eat there but had drinks in the bar which were reasonably priced Also very delighted when we were overheard in bar discussing how we were waiting for housekeeping to finish our room and were given complimentary drinks Thoughtful ,Booking.com,Dorset
2017-03-12, Can t fault our room on this visit Everything was fantastic   Lovely big well appointed room Very comfortable bed and pillows Great view Bathroom was really spacious lots of towels and robes ,Booking.com,Dorset
2017-03-11, Sadly hotel is losing its edge especially for 4 stars This is my 4th visit as it is near my office but 4 events needed dealing with a within about 30 minutes of checking in to my room a member of staff just came in using their pass card without knocking Luckily no real issue and they apologized but it happened b No hot water on the first morning and no shower water at all So a wash and shave in cold water No time to fix as I needed to go to work but I reported it to the front desk c I was in 615 a corner room near the staff access door This door clunks annoyingly every time it opens and closes along with seemingly easy sound transmission of staff conversations On weekday mornings probably not noticeable as I was going to work but not acceptable at 6 30am on a Saturday d Whilst fetching my eggs and sausages at breakfast my coffee and apple juice were cleaned up despite leaving my key on my table If one of these had happened on its own I would not have said much but taken as a whole this makes me reluctant to rebook next time Writing this before I check out so let s see what the desk staff say   Good location and very clean comfortable rooms ,Booking.com,Dorset
2017-03-08, Let down by poor attention to detail Smell of damp or drains in Reception and Coffee Shop Blocked shower drain flooded the bathroom Dinner order taken wrongly Salt cellars in Restaurant contain too fine salt so that it floods out onto food All minor points but they add up to poor management   Overall style is Grand Location is convenient for cheap parking at Westfield,Booking.com,Dorset
2017-03-07, Nothing in particular but some more information about the facilities at the hotel would be useful for those uncertain of availability and so on  The location meant there were a lot of options for meals and attractions The staff were wonderful and the room was excellent,Booking.com,Dorset
2017-03-07, We did expect to gain access to our car as and when we needed it however this was not the case The concierge parking actually parks your car at the Westfield Shopping Centre approximately 5 minutes away   Lovely clean room with very comfy beds Breakfast in bed was fantastic value Staff were more than helpful,Booking.com,Dorset
2017-03-07, Nothing  We checked in early at approx 10am where the receptionist was very helpful and offered us an available room immediately despite the fact that check in time wasn t until 2pm My sister had booked a deluxe room as she was travelling with her husband and child They were upgraded to an executive suite free of additional again without having looked for same Very helpful friendly and accommodating staff,Booking.com,Dorset
2017-03-06, Bedroom window could have been cleaner Though didn t dampen our experience   Couldn t believe that we were given a smart phone to carry around London Didn t use it but still an exellent touch ,Booking.com,Dorset
2017-03-06,  The staff were so helpful and polite nothing was too much trouble even when helping us to understand the underground We were made to feel special from the moment we arrived we received a complimentary upgrade and a nice welcome card with some chocolate brownies in the room There is also a complimentary phone to use that has 4g while travelling around London which is great as you then don t eat into your own data allowance There is also a handy underground guide on there which was helpful The cocktails were lovely from the bar make sure you take advantage of happy hour ,Booking.com,Dorset
2017-03-03, Overpriced hotel the bathroom was very small Windows could not be opened Also the wellness was not very impressive   The lobby service bed and hygiene are overall okay ,Booking.com,Dorset
2017-02-28, 140 cm bed for two is a little too narrow Noisy room service showed up at 8 am on a saturday which wasn t even our checkout day   Modern and clean building and room decent breakfast buffet more fresh fruit would be even better ,Booking.com,Dorset
2017-02-28, I was asked for a 50 pounds deposit at check in This wasn t mentioned anywhere in the hotel s terms and conditions I find it absurd for a 4 stars hotel Haven t encountered this at any other hotel I ve been   Comfortable bed spacious walk in shower Breakfast offers a good selection of hot and cold food Large shopping centre Westfield very close Underground station 3 min from the hotel,Booking.com,Dorset
2017-02-28, We tried two times to change our room to a one with a view to outside we had window inside the hotel both times staff said they would look into it get back to me never did   Not bad ,Booking.com,Dorset
2017-02-27, Paid for valet parking but unfortunately when we picked up our keys to leave we found there were two other cars blocking us in and a truck The staff member immediately got the keys for the other cars after I told him about the problem but still he had to move each car out of the way and around the morning cleaning truck loading in sheets etc Then we had to reverse out by mounting a curb bit in their lane in order to leave Thankfully we had left extra time in our journey to get to our ferry home but please make sure you do so too as if you were running late this would be a problem Staff member did everything he could given the situation but clearly something had gone wrong given we were asked to write down what time we leaving at the day before   Lovely room and ideal location for the o2 shepards bush Literally one building between the hotel and the venue Would definitely stay again ,Booking.com,Dorset
2017-02-27, Breakfast felt like it was run on a budget took ages for fresh food to be replenished I also don t think they have the required space for the number of people in the hotel   everything apart from breakfast,Booking.com,Dorset
2017-02-27, If I have to find a downside I d say breakfast though there s a lot of variety for salty and British food the sweet section is quite poor but it s fine anyway if we consider all the good sides of this hotel They are a bit slow in service during breakfast maybe there are a lot of trainees and this could be the reason It s true that breakfast room get busy during the weekend and sometimes you need to wait few minutes before get seated to your table I would recommend anyway   The hotel is very clean and rooms are very big if compared to London s standards I had a deluxe Spotless bathroom with very big shower and bathtub Well connected to central London Just few steps away from Sheperd s Bush Empire venue which is great if you have to see a concert there I did so convenient Wi Fi is working very good and it s free ,Booking.com,Dorset
2017-02-27, Reception area rather noisy and difficult to hear staff when checking in out  Luxury and comfort Beautiful building Good service 2 for 1 cocktails 6 8pm Wonderful shower Tastefully opulent design throughout Immaculate,Booking.com,Dorset
2017-02-24, Do not pay for breakfast very poor service not good at breakfast you will wait for coffee and tea tables are not cleared and cooked breakfast was cold and hot food not fresh  Rooms are great with great shower,Booking.com,Dorset
2017-02-22, Nothing   I think this is the best hotel I have stayed at in London at this price category so far The room was bright modern clean and big especially for London It had a small fridge coffee and tea to prepare if wanted a safe a proper work desk fast WiFi and a real very good hair dryer as well and the usual ironing equipment which I did not use The bed was big and very comfortable The staff was friendly and helped me out with documents I needed printed within a wink of an eye I booked it to attend an event at the next door Shepherd s Bush Empire and it was ideal for that The city center Oxford Circus is easy and quick to reach with the near by Central Line There are also bus stops all round the hotel but I did not use a bus I would book it again any time ,Booking.com,Dorset
2017-02-21, I liked everything but as a regular customer who has stayed at the hotel in almost all of my visits to London should have been given something extra by the hotel like for example an upgrade to a suite some free breakfasts or free late check outs or early check ins   I liked almost everything ,Booking.com,Dorset
2017-02-20, The range of food at breakfast is a bit restricted and includes none of the slow starch items a diabetic needs other than the sometimes available brown baguettes The restaurant staff seem to have a curious blind spot fried bread Most hotels will happily produce this on request if it s not on the buffet I had to explain to the staff what it was The first time I got it was excellent but afterwards the kitchen never seemed to get it right   My room was excellent with an accessible bathroom including a sit down shower This was far better designed than some I ve seen in other hotels ,Booking.com,Dorset
2017-02-20, Breakfast was awful cold food poor service orange juice not filled up and the worst tea I have had in years The rest of the hotel was so good it was just such a shame   Location staff and decor,Booking.com,Dorset
2017-02-16, Everything was good but at the check out time we locked ourselves out the room and forget my phone inside as the key doesn t work anymore I told the house keeping to open the door so i can take my phone AND VERY RUDELY SHE SAID NO NO NO go by your self to the reception and take another key I said can you call them for me and tell them to give me my phone back AGAIN VERY RUDELY SAID NO NO NO THREE TIMES On my way to the reception i found another house keeping and i told her the story and very nicely came to open the door BUT the other house keeping TOLD HER NOT TO OPEN FOR US I don t know why I spoke to the reception and nothing has been done  Everything was perfect EXCEPT HOUSE KEEPING ,Booking.com,Dorset
2017-02-13, Restaurant choice at inflated price without a discount voucher for that month created a lacklustre atmosphere and a poor possibly inexperienced dour server waiter  En suite shower room and bath and comfortable large bed,Booking.com,Dorset
2017-02-13,  Was given a disabled room which isn t ideal if not disabled Breakfast was chaos with no glasses and plates available You had to wait 10 minutes to be served coffee ,Booking.com,Dorset
2017-02-10, I made the mistake of valet parking 24 for 24 hours when in the past I have parked at Westfield a few hundred yards away at a fraction of the cost  Convenient location friendly staff clean and comfortable rooms,Booking.com,Dorset
2017-02-07, Very small moan really meagre amount of tea coffee supplied in rooms  Very helpful staff great location rooms and beds were very comfortable lovely cafe very near for an excellent snack Liz s cafe,Booking.com,Dorset
2017-02-07, Nothing about the hotel just the area is probably not the best to walk back to late at night if alone grab a cab   We have stayed at the Dorsett on many occasions and is always clean comfortable The breakfast is good and the Chinese restaurant next door is the best A great location to stay for shopping at Westfield and just on the Central Line for direct access to London ,Booking.com,Dorset
2017-02-05, Room had frosted glass rather than a window which I wasn t expecting Shepherd s Bush may not be especially photogenic but it would be nice to see outside Breakfast disappointing Was asked if I wanted tea or coffee placed an order which never turned up Nobody checked to see if I wanted anything to drink after the initial request No bacon at first Some did turn up eventually but it was rather leathery and didn t look freshly cooked Breakfast staff were arguing when I was there It looked as if a tour group had all gone to breakfast at the same time which caused the problems but if you re running a hotel you need to expect that Overall not worth the price I paid   Reasonable location fairly short walk to tube station Very convenient for Shepherd s Bush Empire ,Booking.com,Dorset
2017-02-01, The massage treatment wasn t available on the day of arrival which was a bit shame since my girlfriend had a really bad back and neck pain after long haul flight   Good location very easy to access the central line underground Near Westfield meaning there are lots of dinning options Clean and comfortable Enjoyed staying with my girlfriend ,Booking.com,Dorset
2017-01-31, Breakfast isn t the best It s OK but not memorable not great sausages or bacon and the general choice is fairly limited Service at the bar can also be quite slow  Very helpful staff lovely hotel and really comfy room This was my 5th or 6th stay and I am always happy with the Dorsett,Booking.com,Dorset
2017-01-30, The breakfast buffet breakfast was a bit of a hindrance and the food was not top quality   The cleanliness of the hotel helpful staff and location of hotel was superb ,Booking.com,Dorset
2017-01-30, Paid 152 for a room with no windows a bathroom door that didn t lock with sinks that didn t drain A TV with a remote that didn t work properly and constant banging from adjacent rooms all throughout the night  It looked nice that s about it,Booking.com,Dorset
2017-01-29, It was always cold in the room Fan worked all the times I could not figure it out There was no hot water in wash hand stand The breakfast was monotonous hence it was very expensive   Location is close to 3 subway stations There is a huge Westfeld mall nearby hotel Extremely comfortable for intense shopping Beds was comfy ,Booking.com,Dorset
2017-01-29,  Wow what a beautiful stay I had at this hotel Recently I ve been traveling so much and stayed in different 4 5 star hotels And I can easily say that this hotel deserves more than 4 Starting from check in to the check out Very nice and clean room very comfortable bed Room service and breakfast good selection tasty food yummy breakfast great coffee Haven t tried the restaurant as its a lot of choice out of the hotel but I m sure it s good too In my opinion the gym could be slightly bigger but still better than nothing Shame I haven t had time to try their spa hopefully next time if I m staying with them I will definitely try it out I also liked the little decor on the door little birds it s really cool Makes the hotel design look special Nice and well trained staff Especially the management very friendly and professional Big thank you to Sabir Tahir he made my stay even better as he was able to sort out a little issue I had with room service delivery Great job guys keep doing what you doing the best ,Booking.com,Dorset
2017-01-28, There should be a fridge with drinks and snacks where we ofcourse pay for when we check out As well I have never been to a hotel where they charge for tray service on top of a 12 service charge   The room was beautifully designed and cosy the hotel itself had its signature style with an oriental touch I have never seen in another before by the perfect location right next to westfield shopping centre ,Booking.com,Dorset
2017-01-28, No hot water Next room having sex twice in one night Being asked for id on arrival why is this being used as a brothel The rooms look like something out of a bad arabian nights movie and the air conditioner is so loud you cant use it Do not stay here  ,Booking.com,Dorset
2017-01-26, I was allocated a disabled room and nowhere to leave things in bathroom Shower Gel and Shampoo not replaced after first day  Ambience good Staff friendly,Booking.com,Dorset
2017-01-25, more shower pressure would have been appreciated but it was adequate drawer space would have helped if staying long enough to unpack   Stayed for 9 nights Initial 4 were in a standard room then upgraded to a deluxe Highly recommend deluxe if staying more than 1 or 2 nights as standard is quite small and confining loved the large bath towels and the bed,Booking.com,Dorset
2017-01-23, I was not to sure of the glass wall between room and shower toilet some things should remain private Went to bar where they automatically added 12 5 service charge to bill When I queried it I was told this was normal in England I did get a refund but maybe staff need retraining Breakfast was huge plenty of choice but as with all buffet breakfasts food must be kept hot and replenished   Lovely Hotel in the heart of The Bush not far from the tube and plenty of buses from o s of hotel within striking distance of the West End Staff v good Easy check in Three lifts that were quick I think it is worth the price ,Booking.com,Dorset
2017-01-22, We checked in two nights 1 on the first night there was machinery sounds next door so I complained to front desk which it stopped then I woke up 3 4am due to the sound again which I walked down to front desk to ask about this sound the staff said it was water pipe sounds due to heavy usage in the morning and couldn t be turned off As my daughter was sleeping in the room I requested to change room in the morning without interrupting my schedule of that day The staff promised they would move our bags to another room while we just need to leave the room key at front desk and go out for our planned activity the hotel should do the move by 12pm However we came back in the afternoon around 3pm there was nothing being done our packed bags were in the same room We reported and waited more than half an hour to switch to another room There were no body responsible and follow through my case which really upset me 2 there was fire alarm rang out loud on 6 1 around11am no explanation given If this was a testing the hotel should put up notice to inform guests If this was due to other problem the hotel should follow up with announcement to clarify the situation  ,Booking.com,Dorset
2017-01-22, The only thing was that the cleaner knocked on our door about 8 30am and it woke us with a fright   Beautiful clean modern hotel Lovely staff comfy bed We went to a gig at Sheoherds Bush Empire and the Hotel is right next door Excellent ,Booking.com,Dorset
2017-01-20, Executive lounge a little bit poor in decor and provisions Felt like a staff common room Not much choice of snacks and most of the day just has a range of candy There wasn t even any tea Was much nicer sitting out in the bar area   Good choice at breakfast Fabulous location and on site parking,Booking.com,Dorset
2017-01-18, The bedroom was a little on the cool side and it took a long while for it to warm up even with the heating on full blast   Very pleasant and welcoming staff after I d had a stressful day at work ,Booking.com,Dorset
2017-01-16, At breakfast need to really attract attention of the staff to get your first coffee   Small bedrooms but well equiped quiet and very very good bed ,Booking.com,Dorset
2017-01-16, the breakfast was quite poor accessibility to food was bad and pots with heavy lids were not easy to take off and put food on plate as there was no where to put the lids   Over all the hotel was perfect ,Booking.com,Dorset
2017-01-15, There was dried blood on one of our pillows We ordered fresh orange juice for room service to our room and it was watery cheap orange squash We had to call down to reception to request dressing gowns and slippers and then when they came the material was cheap and scratchy and smelt like laundry bleach Also the valet car park is extortionate at 24 it s better to park at nearby Westfield for 9 However to the hotels credit it was a lovely staff member that told us that information  The hotel is beautifully appointed The decor and furnishings are beautiful The shower pressure is nice and firm and the enclosed wet room in the bathroom is a nice touch The staff were very friendly and they upgraded us for free ,Booking.com,Dorset
2017-01-14, nothing comes to mind Perhaps translucent bathroom window looking into room not to everyone s taste   Room layout comfort of bed level of cleanliness courtesy of check instaff ,Booking.com,Dorset
2017-01-14, Bit pricey especially breakfast so ate at shopping centre which had Various eateries Car parking too dear   Location for concert venue and proximity of shopping centre Room and facilities were very good Lovely building,Booking.com,Dorset
2017-01-12, My room didn t have a proper window just some sort of a blurred glass which felt a bit strange  The location of the hotel very central Close to the mall and the underground Affordable prices might ve been the deal I got book way ahead ,Booking.com,Dorset
2017-01-11, Thin room walls Sadly my neighbour decided they would use their hairdryer at 5 30am and they must have had long hair  Excellent location to Westfield shopping centre and wide choice for breakfast,Booking.com,Dorset
2017-01-09, Breakfast was very disorganised Food not very hot Tended to have run out of breakfast items not refilled but Staff helpful when asked for them Had to wait for tea coffee Don t know if I would book breakfast there again ,Booking.com,Dorset
2017-01-09, The rooms have no windows so couldn t get any fresh air but there is not much to be done about that Everything else was great   Good location near two underground stations Very new hotel so very comfy and tidy It was very busy over the xmas period but staff were very nice Good breakfast ,Booking.com,Dorset
2017-01-04, Room furniture was a little lacklustre Room was tiny for paying 135 this was a discount Breakfast was truly appalling obviously understaffed All drinks ran out no croissants huge queue for an omelette chef under pressure We waited a long time just for a coffee and tea and when i went to wait in the queue for food and returned the coffee and tea had been taken away despite my girlfriend leaving her purse and key on the table It really was a shambles and wish I had paid a little extra for the Hilton There is no excuse for running out of all juice water croissants and bread at the same time see photos I felt sorry for the F B manager but then again staff levels clearly were on the low side and inexperienced or incapable see photos not what you expect at Xmas   Location nice decor in main hotel Parked car at hotel which was very convenient and at 24 not the worst but not the best price ,Booking.com,Dorset
2017-01-03, Nothing  The staff were very friendly and helpful and the hotel was in a good location A little bit out from the main attractions but these were easily accessible by public transport Plenty of nice local pubs and restaurants with good food and atmosphere I will be returning to this hotel in the future ,Booking.com,Dorset
2017-01-03, We arrived at 4pm New Year s Eve to be told our room was not ready for half an hour we were given a free drink in the bar area to the be told we had to wait another 40minutes and after a 5hour drive was not the news I wanted to hear Myself and my partner had no time to relax in the comfort of our room before we went out to a boat party that evening and had to rush to make sure we got ready on Time We was given an extended stay in the room the following morning which was a nice gesture but still very disappointed as I paid 280 for the night ,Booking.com,Dorset
2017-01-02, Bathroom slightly small having in mind that we stayed in a deluxe room Bath tub can be a tricky one if you have any physical difficulty I always prefer the wet rooms that unfortunately weren t the case here   Good location and valet parking available at reasonable cost Pleasant stay overall and happy with the service I wouldn t expect less or more for the price paid Good breakfast ,Booking.com,Dorset
2016-12-31, room was dirty shower over flowed clearers woke us up everyday at 7am banging doors and talking the kitchen chef did not know what he was doing   reception and concierge were good,Booking.com,Dorset
2016-12-31, I was surprised by the facts the receptionist female rep I had over the phone prior to our arrival around 12ish was pretty blunt and unprofessional No name mentioned and no professional greeting less courteous We were calling in to know the possibility to check in early and even I asked for that politely given all the guests names and she was just shouting out loud When it comes to hospitality industry member of staff needs to be friendly as well as professional it was far cry from our ideal picture of the previous stays   Its been 3rd time staying at the premises The 1st and 2nd were superb The receptionists were always courteous and helpful ,Booking.com,Dorset
